SalesOrderID	OrderDate	SalesOrderNumber	CustomerID
57054	30/9/2013	SO57054	29564
57055	30/9/2013	SO57055	29899
57056	30/9/2013	SO57056	29869
57057	30/9/2013	SO57057	29983
57058	30/9/2013	SO57058	30073
57059	30/9/2013	SO57059	29556
57060	30/9/2013	SO57060	29633
57061	30/9/2013	SO57061	29712
57062	30/9/2013	SO57062	29919
57063	30/9/2013	SO57063	30060
57064	30/9/2013	SO57064	29798
57065	30/9/2013	SO57065	29996
57066	30/9/2013	SO57066	29586
57067	30/9/2013	SO57067	29725
57068	30/9/2013	SO57068	30101
57069	30/9/2013	SO57069	29586
57070	30/9/2013	SO57070	29789
57071	30/9/2013	SO57071	29503
57072	30/9/2013	SO57072	29626
57073	30/9/2013	SO57073	30021
57074	30/9/2013	SO57074	29561
57075	30/9/2013	SO57075	30059
57076	30/9/2013	SO57076	29724
57077	30/9/2013	SO57077	29757
57078	30/9/2013	SO57078	29542
57079	30/9/2013	SO57079	29780
57080	30/9/2013	SO57080	29904
57081	30/9/2013	SO57081	29691
57082	30/9/2013	SO57082	29601
57083	30/9/2013	SO57083	29618
57084	30/9/2013	SO57084	29515
57085	30/9/2013	SO57085	29716
57086	30/9/2013	SO57086	29786
57087	30/9/2013	SO57087	30014
57088	30/9/2013	SO57088	29817
57089	30/9/2013	SO57089	29640
57090	30/9/2013	SO57090	30004
57091	30/9/2013	SO57091	30054
57092	30/9/2013	SO57092	30058
57093	30/9/2013	SO57093	29895
57094	30/9/2013	SO57094	29986
57095	30/9/2013	SO57095	30115
57096	30/9/2013	SO57096	29892
57097	30/9/2013	SO57097	29911
57098	30/9/2013	SO57098	29828
57099	30/9/2013	SO57099	29643
57100	30/9/2013	SO57100	29797
57101	30/9/2013	SO57101	29509
57102	30/9/2013	SO57102	29555
57103	30/9/2013	SO57103	29666
57104	30/9/2013	SO57104	30011
57105	30/9/2013	SO57105	29818
57106	30/9/2013	SO57106	30085
57107	30/9/2013	SO57107	29597
57108	30/9/2013	SO57108	29945
57109	30/9/2013	SO57109	29571
57110	30/9/2013	SO57110	29800
57111	30/9/2013	SO57111	30024
57112	30/9/2013	SO57112	29675
57113	30/9/2013	SO57113	29569
57114	30/9/2013	SO57114	30091
57115	30/9/2013	SO57115	29857
57116	30/9/2013	SO57116	29848
57117	30/9/2013	SO57117	30002
57118	30/9/2013	SO57118	29968
57119	30/9/2013	SO57119	29979
57120	30/9/2013	SO57120	29910
57121	30/9/2013	SO57121	29924
57122	30/9/2013	SO57122	29705
57123	30/9/2013	SO57123	29731
57124	30/9/2013	SO57124	29511
57125	30/9/2013	SO57125	29947
57126	30/9/2013	SO57126	29963
57127	30/9/2013	SO57127	29706
57128	30/9/2013	SO57128	29792
57129	30/9/2013	SO57129	29590
57130	30/9/2013	SO57130	29727
57131	30/9/2013	SO57131	30063
57132	30/9/2013	SO57132	29609
57133	30/9/2013	SO57133	29526
57134	30/9/2013	SO57134	30095
57135	30/9/2013	SO57135	29588
57136	30/9/2013	SO57136	29617
57137	30/9/2013	SO57137	29523
57138	30/9/2013	SO57138	29901
57139	30/9/2013	SO57139	29784
57140	30/9/2013	SO57140	29619
57141	30/9/2013	SO57141	29543
57142	30/9/2013	SO57142	30022
57143	30/9/2013	SO57143	29940
57144	30/9/2013	SO57144	29522
57145	30/9/2013	SO57145	29732
57146	30/9/2013	SO57146	29752
57147	30/9/2013	SO57147	29665
57148	30/9/2013	SO57148	29593
57149	30/9/2013	SO57149	29880
57150	30/9/2013	SO57150	29923
57151	30/9/2013	SO57151	29719
57152	30/9/2013	SO57152	29830
57153	30/9/2013	SO57153	30047
57154	30/9/2013	SO57154	29608
57155	30/9/2013	SO57155	29544
57156	30/9/2013	SO57156	30086
57157	30/9/2013	SO57157	29560
57158	30/9/2013	SO57158	29846
57159	30/9/2013	SO57159	29863
57160	30/9/2013	SO57160	30112
57161	30/9/2013	SO57161	29698
57162	30/9/2013	SO57162	29896
57163	30/9/2013	SO57163	29835
57164	30/9/2013	SO57164	30009
57165	30/9/2013	SO57165	29583
57166	30/9/2013	SO57166	29851
57167	30/9/2013	SO57167	29936
57168	30/9/2013	SO57168	29616
57169	30/9/2013	SO57169	29866
57170	30/9/2013	SO57170	29753
57171	30/9/2013	SO57171	29516
57172	30/9/2013	SO57172	29506
57173	30/9/2013	SO57173	30061
57174	30/9/2013	SO57174	30035
57175	30/9/2013	SO57175	29756
57176	30/9/2013	SO57176	29521
57177	30/9/2013	SO57177	29845
57178	30/9/2013	SO57178	29868
57179	30/9/2013	SO57179	30030
57180	30/9/2013	SO57180	29615
57181	30/9/2013	SO57181	29989
57182	30/9/2013	SO57182	29845
57183	30/9/2013	SO57183	29926
57184	30/9/2013	SO57184	29985
57185	30/9/2013	SO57185	30005
57186	30/9/2013	SO57186	29913
57187	30/9/2013	SO57187	30015
57188	30/9/2013	SO57188	29918
57189	30/9/2013	SO57189	29547
57190	30/9/2013	SO57190	29814
57191	30/9/2013	SO57191	23572
57192	30/9/2013	SO57192	11183
57193	30/9/2013	SO57193	16338
57194	30/9/2013	SO57194	28717
57195	30/9/2013	SO57195	26762
57196	30/9/2013	SO57196	19610
57197	30/9/2013	SO57197	11068
57198	30/9/2013	SO57198	11200
57199	30/9/2013	SO57199	11619
57200	30/9/2013	SO57200	29073
57201	30/9/2013	SO57201	11840
57202	30/9/2013	SO57202	11331
57203	30/9/2013	SO57203	20106
57204	30/9/2013	SO57204	26680
57205	30/9/2013	SO57205	13701
57206	30/9/2013	SO57206	12970
57207	30/9/2013	SO57207	15376
57208	30/9/2013	SO57208	21753
57209	30/9/2013	SO57209	16950
57210	30/9/2013	SO57210	20530
57211	30/9/2013	SO57211	27401
57212	30/9/2013	SO57212	27022
57213	30/9/2013	SO57213	26173
57214	30/9/2013	SO57214	21691
57215	30/9/2013	SO57215	14919
57216	30/9/2013	SO57216	26699
57217	30/9/2013	SO57217	16304
57218	30/9/2013	SO57218	19923
57219	30/9/2013	SO57219	23965
57220	30/9/2013	SO57220	23745
57221	30/9/2013	SO57221	29436
57222	30/9/2013	SO57222	11014
57223	30/9/2013	SO57223	14090
57224	30/9/2013	SO57224	13187
57225	30/9/2013	SO57225	20382
57226	30/9/2013	SO57226	19162
57227	30/9/2013	SO57227	14118
57228	30/9/2013	SO57228	11773
57229	30/9/2013	SO57229	19563
57230	30/9/2013	SO57230	22174
57231	30/9/2013	SO57231	21001
57232	30/9/2013	SO57232	21361
57233	30/9/2013	SO57233	19787
57234	30/9/2013	SO57234	19789
57235	30/9/2013	SO57235	28871
57236	30/9/2013	SO57236	24354
57237	30/9/2013	SO57237	22899
57238	30/9/2013	SO57238	20024
57239	30/9/2013	SO57239	26842
57240	30/9/2013	SO57240	11238
57241	30/9/2013	SO57241	14976
57242	1/10/2013	SO57242	12307
57243	1/10/2013	SO57243	12301
57244	1/10/2013	SO57244	11505
57245	1/10/2013	SO57245	15640
57246	1/10/2013	SO57246	15434
57247	1/10/2013	SO57247	24470
57248	1/10/2013	SO57248	22948
57249	1/10/2013	SO57249	13963
57250	1/10/2013	SO57250	17479
57251	1/10/2013	SO57251	12632
57252	1/10/2013	SO57252	18004
57253	1/10/2013	SO57253	11223
57254	1/10/2013	SO57254	11504
57255	1/10/2013	SO57255	11163
57256	1/10/2013	SO57256	29109
57257	1/10/2013	SO57257	27214
57258	1/10/2013	SO57258	11215
57259	1/10/2013	SO57259	25338
57260	1/10/2013	SO57260	11185
57261	1/10/2013	SO57261	25842
57262	1/10/2013	SO57262	23282
57263	1/10/2013	SO57263	22756
57264	1/10/2013	SO57264	24530
57265	1/10/2013	SO57265	23588
57266	1/10/2013	SO57266	20509
57267	1/10/2013	SO57267	20487
57268	1/10/2013	SO57268	20306
57269	1/10/2013	SO57269	18510
57270	1/10/2013	SO57270	19543
57271	1/10/2013	SO57271	23048
57272	1/10/2013	SO57272	17162
57273	1/10/2013	SO57273	15400
57274	1/10/2013	SO57274	13549
57275	1/10/2013	SO57275	16464
57276	1/10/2013	SO57276	18006
57277	1/10/2013	SO57277	26874
57278	1/10/2013	SO57278	22831
57279	1/10/2013	SO57279	16058
57280	1/10/2013	SO57280	16251
57281	1/10/2013	SO57281	11078
57282	1/10/2013	SO57282	12149
57283	1/10/2013	SO57283	13599
57284	1/10/2013	SO57284	11352
57285	1/10/2013	SO57285	19161
57286	1/10/2013	SO57286	14343
57287	1/10/2013	SO57287	13237
57288	1/10/2013	SO57288	13277
57289	1/10/2013	SO57289	13377
57290	1/10/2013	SO57290	13460
57291	1/10/2013	SO57291	12391
57292	1/10/2013	SO57292	14306
57293	1/10/2013	SO57293	11004
57294	1/10/2013	SO57294	11029
57295	1/10/2013	SO57295	12688
57296	1/10/2013	SO57296	25059
57297	1/10/2013	SO57297	23777
57298	1/10/2013	SO57298	22587
57299	1/10/2013	SO57299	12648
57300	1/10/2013	SO57300	15926
57301	2/10/2013	SO57301	24914
57302	2/10/2013	SO57302	24916
57303	2/10/2013	SO57303	24919
57304	2/10/2013	SO57304	24920
57305	2/10/2013	SO57305	24362
57306	2/10/2013	SO57306	24365
57307	2/10/2013	SO57307	12226
57308	2/10/2013	SO57308	11530
57309	2/10/2013	SO57309	14068
57310	2/10/2013	SO57310	15828
57311	2/10/2013	SO57311	25031
57312	2/10/2013	SO57312	26158
57313	2/10/2013	SO57313	13155
57314	2/10/2013	SO57314	16411
57315	2/10/2013	SO57315	23925
57316	2/10/2013	SO57316	11725
57317	2/10/2013	SO57317	12092
57318	2/10/2013	SO57318	11519
57319	2/10/2013	SO57319	11200
57320	2/10/2013	SO57320	27194
57321	2/10/2013	SO57321	27072
57322	2/10/2013	SO57322	26697
57323	2/10/2013	SO57323	11331
57324	2/10/2013	SO57324	11619
57325	2/10/2013	SO57325	22735
57326	2/10/2013	SO57326	23512
57327	2/10/2013	SO57327	24629
57328	2/10/2013	SO57328	21776
57329	2/10/2013	SO57329	19732
57330	2/10/2013	SO57330	19244
57331	2/10/2013	SO57331	17455
57332	2/10/2013	SO57332	17695
57333	2/10/2013	SO57333	25188
57334	2/10/2013	SO57334	16248
57335	2/10/2013	SO57335	19399
57336	2/10/2013	SO57336	18978
57337	2/10/2013	SO57337	28551
57338	2/10/2013	SO57338	21818
57339	2/10/2013	SO57339	11284
57340	2/10/2013	SO57340	11197
57341	2/10/2013	SO57341	12095
57342	2/10/2013	SO57342	14661
57343	2/10/2013	SO57343	11508
57344	2/10/2013	SO57344	12047
57345	2/10/2013	SO57345	13074
57346	2/10/2013	SO57346	12306
57347	2/10/2013	SO57347	13344
57348	2/10/2013	SO57348	19141
57349	2/10/2013	SO57349	17043
57350	2/10/2013	SO57350	16784
57351	2/10/2013	SO57351	17020
57352	2/10/2013	SO57352	14387
57353	2/10/2013	SO57353	13299
57354	2/10/2013	SO57354	13417
57355	2/10/2013	SO57355	13346
57356	2/10/2013	SO57356	13378
57357	2/10/2013	SO57357	22175
57358	2/10/2013	SO57358	21380
57359	2/10/2013	SO57359	21389
57360	2/10/2013	SO57360	29319
57361	2/10/2013	SO57361	11005
57362	2/10/2013	SO57362	19791
57363	2/10/2013	SO57363	26499
57364	2/10/2013	SO57364	25050
57365	2/10/2013	SO57365	22898
57366	2/10/2013	SO57366	21582
57367	2/10/2013	SO57367	18841
57368	2/10/2013	SO57368	14210
57369	2/10/2013	SO57369	14286
57370	3/10/2013	SO57370	11212
57371	3/10/2013	SO57371	12247
57372	3/10/2013	SO57372	15829
57373	3/10/2013	SO57373	15137
57374	3/10/2013	SO57374	17290
57375	3/10/2013	SO57375	20233
57376	3/10/2013	SO57376	20277
57377	3/10/2013	SO57377	22209
57378	3/10/2013	SO57378	22212
57379	3/10/2013	SO57379	20218
57380	3/10/2013	SO57380	11212
57381	3/10/2013	SO57381	28615
57382	3/10/2013	SO57382	13099
57383	3/10/2013	SO57383	11172
57384	3/10/2013	SO57384	29129
57385	3/10/2013	SO57385	27233
57386	3/10/2013	SO57386	24740
57387	3/10/2013	SO57387	13941
57388	3/10/2013	SO57388	24350
57389	3/10/2013	SO57389	24617
57390	3/10/2013	SO57390	22096
57391	3/10/2013	SO57391	22024
57392	3/10/2013	SO57392	11868
57393	3/10/2013	SO57393	20358
57394	3/10/2013	SO57394	27049
57395	3/10/2013	SO57395	19136
57396	3/10/2013	SO57396	17418
57397	3/10/2013	SO57397	22359
57398	3/10/2013	SO57398	17015
57399	3/10/2013	SO57399	15013
57400	3/10/2013	SO57400	19928
57401	3/10/2013	SO57401	19071
57402	3/10/2013	SO57402	23953
57403	3/10/2013	SO57403	27163
57404	3/10/2013	SO57404	11792
57405	3/10/2013	SO57405	13231
57406	3/10/2013	SO57406	11504
57407	3/10/2013	SO57407	14076
57408	3/10/2013	SO57408	13303
57409	3/10/2013	SO57409	17481
57410	3/10/2013	SO57410	13280
57411	3/10/2013	SO57411	12447
57412	3/10/2013	SO57412	13367
57413	3/10/2013	SO57413	14928
57414	3/10/2013	SO57414	11432
57415	3/10/2013	SO57415	14134
57416	3/10/2013	SO57416	28308
57417	3/10/2013	SO57417	22170
57418	3/10/2013	SO57418	11000
57419	3/10/2013	SO57419	15833
57420	3/10/2013	SO57420	12689
57421	3/10/2013	SO57421	25064
57422	3/10/2013	SO57422	25075
57423	3/10/2013	SO57423	23066
57424	3/10/2013	SO57424	20097
57425	3/10/2013	SO57425	20108
57426	3/10/2013	SO57426	22322
57427	3/10/2013	SO57427	13974
57428	4/10/2013	SO57428	14969
57429	4/10/2013	SO57429	11926
57430	4/10/2013	SO57430	18734
57431	4/10/2013	SO57431	22001
57432	4/10/2013	SO57432	23643
57433	4/10/2013	SO57433	23305
57434	4/10/2013	SO57434	12038
57435	4/10/2013	SO57435	21106
57436	4/10/2013	SO57436	11520
57437	4/10/2013	SO57437	28982
57438	4/10/2013	SO57438	11506
57439	4/10/2013	SO57439	28632
57440	4/10/2013	SO57440	26268
57441	4/10/2013	SO57441	25348
57442	4/10/2013	SO57442	24236
57443	4/10/2013	SO57443	25342
57444	4/10/2013	SO57444	23736
57445	4/10/2013	SO57445	19648
57446	4/10/2013	SO57446	20139
57447	4/10/2013	SO57447	17698
57448	4/10/2013	SO57448	16857
57449	4/10/2013	SO57449	15981
57450	4/10/2013	SO57450	14758
57451	4/10/2013	SO57451	20103
57452	4/10/2013	SO57452	20140
57453	4/10/2013	SO57453	15689
57454	4/10/2013	SO57454	21026
57455	4/10/2013	SO57455	26849
57456	4/10/2013	SO57456	25592
57457	4/10/2013	SO57457	27964
57458	4/10/2013	SO57458	14084
57459	4/10/2013	SO57459	11701
57460	4/10/2013	SO57460	11840
57461	4/10/2013	SO57461	12721
57462	4/10/2013	SO57462	13305
57463	4/10/2013	SO57463	12543
57464	4/10/2013	SO57464	19130
57465	4/10/2013	SO57465	11727
57466	4/10/2013	SO57466	13419
57467	4/10/2013	SO57467	13420
57468	4/10/2013	SO57468	14041
57469	4/10/2013	SO57469	11745
57470	4/10/2013	SO57470	13315
57471	4/10/2013	SO57471	22399
57472	4/10/2013	SO57472	27346
57473	4/10/2013	SO57473	13012
57474	4/10/2013	SO57474	11897
57475	4/10/2013	SO57475	28869
57476	4/10/2013	SO57476	25105
57477	4/10/2013	SO57477	20029
57478	4/10/2013	SO57478	20093
57479	4/10/2013	SO57479	23984
57480	4/10/2013	SO57480	27129
57481	5/10/2013	SO57481	15224
57482	5/10/2013	SO57482	21963
57483	5/10/2013	SO57483	26144
57484	5/10/2013	SO57484	22403
57485	5/10/2013	SO57485	12006
57486	5/10/2013	SO57486	12344
57487	5/10/2013	SO57487	13981
57488	5/10/2013	SO57488	17714
57489	5/10/2013	SO57489	17375
57490	5/10/2013	SO57490	20886
57491	5/10/2013	SO57491	13829
57492	5/10/2013	SO57492	12119
57493	5/10/2013	SO57493	27993
57494	5/10/2013	SO57494	11091
57495	5/10/2013	SO57495	24725
57496	5/10/2013	SO57496	23822
57497	5/10/2013	SO57497	22049
57498	5/10/2013	SO57498	19155
57499	5/10/2013	SO57499	12196
57500	5/10/2013	SO57500	18676
57501	5/10/2013	SO57501	14604
57502	5/10/2013	SO57502	13926
57503	5/10/2013	SO57503	15250
57504	5/10/2013	SO57504	14570
57505	5/10/2013	SO57505	15068
57506	5/10/2013	SO57506	14983
57507	5/10/2013	SO57507	13674
57508	5/10/2013	SO57508	27887
57509	5/10/2013	SO57509	18032
57510	5/10/2013	SO57510	20873
57511	5/10/2013	SO57511	24218
57512	5/10/2013	SO57512	27313
57513	5/10/2013	SO57513	28893
57514	5/10/2013	SO57514	13052
57515	5/10/2013	SO57515	20412
57516	5/10/2013	SO57516	13418
57517	5/10/2013	SO57517	13278
57518	5/10/2013	SO57518	13909
57519	5/10/2013	SO57519	14133
57520	5/10/2013	SO57520	28307
57521	5/10/2013	SO57521	11756
57522	5/10/2013	SO57522	19621
57523	5/10/2013	SO57523	19782
57524	5/10/2013	SO57524	12687
57525	5/10/2013	SO57525	25390
57526	5/10/2013	SO57526	24359
57527	5/10/2013	SO57527	24353
57528	5/10/2013	SO57528	23075
57529	5/10/2013	SO57529	23907
57530	5/10/2013	SO57530	11416
57531	5/10/2013	SO57531	22306
57532	5/10/2013	SO57532	25730
57533	6/10/2013	SO57533	16525
57534	6/10/2013	SO57534	13411
57535	6/10/2013	SO57535	13260
57536	6/10/2013	SO57536	11074
57537	6/10/2013	SO57537	14013
57538	6/10/2013	SO57538	15806
57539	6/10/2013	SO57539	21171
57540	6/10/2013	SO57540	23129
57541	6/10/2013	SO57541	27518
57542	6/10/2013	SO57542	29302
57543	6/10/2013	SO57543	14213
57544	6/10/2013	SO57544	13137
57545	6/10/2013	SO57545	27730
57546	6/10/2013	SO57546	28278
57547	6/10/2013	SO57547	15251
57548	6/10/2013	SO57548	27755
57549	6/10/2013	SO57549	26333
57550	6/10/2013	SO57550	13944
57551	6/10/2013	SO57551	24412
57552	6/10/2013	SO57552	21712
57553	6/10/2013	SO57553	20368
57554	6/10/2013	SO57554	11287
57555	6/10/2013	SO57555	17505
57556	6/10/2013	SO57556	20312
57557	6/10/2013	SO57557	15839
57558	6/10/2013	SO57558	15091
57559	6/10/2013	SO57559	25690
57560	6/10/2013	SO57560	19342
57561	6/10/2013	SO57561	20950
57562	6/10/2013	SO57562	28408
57563	6/10/2013	SO57563	16198
57564	6/10/2013	SO57564	29396
57565	6/10/2013	SO57565	11662
57566	6/10/2013	SO57566	11210
57567	6/10/2013	SO57567	11502
57568	6/10/2013	SO57568	13285
57569	6/10/2013	SO57569	12803
57570	6/10/2013	SO57570	13014
57571	6/10/2013	SO57571	13703
57572	6/10/2013	SO57572	15498
57573	6/10/2013	SO57573	11600
57574	6/10/2013	SO57574	20672
57575	6/10/2013	SO57575	17030
57576	6/10/2013	SO57576	17039
57577	6/10/2013	SO57577	16020
57578	6/10/2013	SO57578	13250
57579	6/10/2013	SO57579	13343
57580	6/10/2013	SO57580	13414
57581	6/10/2013	SO57581	22173
57582	6/10/2013	SO57582	13001
57583	6/10/2013	SO57583	12989
57584	6/10/2013	SO57584	19607
57585	6/10/2013	SO57585	12685
57586	6/10/2013	SO57586	28870
57587	6/10/2013	SO57587	11984
57588	6/10/2013	SO57588	25150
57589	6/10/2013	SO57589	22135
57590	6/10/2013	SO57590	22136
57591	6/10/2013	SO57591	20171
57592	6/10/2013	SO57592	22606
57593	7/10/2013	SO57593	23574
57594	7/10/2013	SO57594	24360
57595	7/10/2013	SO57595	14719
57596	7/10/2013	SO57596	22944
57597	7/10/2013	SO57597	22405
57598	7/10/2013	SO57598	11749
57599	7/10/2013	SO57599	16431
57600	7/10/2013	SO57600	15660
57601	7/10/2013	SO57601	13474
57602	7/10/2013	SO57602	25207
57603	7/10/2013	SO57603	23171
57604	7/10/2013	SO57604	22071
57605	7/10/2013	SO57605	22547
57606	7/10/2013	SO57606	23280
57607	7/10/2013	SO57607	21789
57608	7/10/2013	SO57608	21456
57609	7/10/2013	SO57609	11502
57610	7/10/2013	SO57610	29037
57611	7/10/2013	SO57611	17274
57612	7/10/2013	SO57612	15884
57613	7/10/2013	SO57613	17710
57614	7/10/2013	SO57614	14113
57615	7/10/2013	SO57615	13891
57616	7/10/2013	SO57616	28495
57617	7/10/2013	SO57617	22798
57618	7/10/2013	SO57618	12809
57619	7/10/2013	SO57619	11181
57620	7/10/2013	SO57620	11313
57621	7/10/2013	SO57621	12197
57622	7/10/2013	SO57622	12557
57623	7/10/2013	SO57623	14285
57624	7/10/2013	SO57624	13908
57625	7/10/2013	SO57625	19948
57626	7/10/2013	SO57626	29308
57627	7/10/2013	SO57627	13075
57628	7/10/2013	SO57628	22104
57629	7/10/2013	SO57629	22115
57630	7/10/2013	SO57630	20009
57631	7/10/2013	SO57631	28377
57632	7/10/2013	SO57632	13251
57633	7/10/2013	SO57633	12343
57634	8/10/2013	SO57634	11262
57635	8/10/2013	SO57635	13003
57636	8/10/2013	SO57636	22633
57637	8/10/2013	SO57637	13015
57638	8/10/2013	SO57638	11043
57639	8/10/2013	SO57639	11019
57640	8/10/2013	SO57640	28020
57641	8/10/2013	SO57641	26544
57642	8/10/2013	SO57642	28572
57643	8/10/2013	SO57643	11223
57644	8/10/2013	SO57644	11660
57645	8/10/2013	SO57645	17509
57646	8/10/2013	SO57646	17686
57647	8/10/2013	SO57647	15864
57648	8/10/2013	SO57648	20369
57649	8/10/2013	SO57649	20370
57650	8/10/2013	SO57650	17407
57651	8/10/2013	SO57651	18877
57652	8/10/2013	SO57652	17390
57653	8/10/2013	SO57653	13185
57654	8/10/2013	SO57654	13652
57655	8/10/2013	SO57655	24694
57656	8/10/2013	SO57656	23446
57657	8/10/2013	SO57657	25470
57658	8/10/2013	SO57658	15612
57659	8/10/2013	SO57659	11223
57660	8/10/2013	SO57660	13216
57661	8/10/2013	SO57661	11555
57662	8/10/2013	SO57662	13098
57663	8/10/2013	SO57663	11554
57664	8/10/2013	SO57664	20386
57665	8/10/2013	SO57665	16977
57666	8/10/2013	SO57666	17011
57667	8/10/2013	SO57667	12081
57668	8/10/2013	SO57668	12090
57669	8/10/2013	SO57669	14281
57670	8/10/2013	SO57670	13351
57671	8/10/2013	SO57671	26902
57672	8/10/2013	SO57672	26853
57673	8/10/2013	SO57673	11240
57674	8/10/2013	SO57674	19793
57675	8/10/2013	SO57675	11918
57676	8/10/2013	SO57676	13080
57677	8/10/2013	SO57677	19628
57678	8/10/2013	SO57678	28854
57679	8/10/2013	SO57679	11979
57680	8/10/2013	SO57680	22094
57681	8/10/2013	SO57681	22897
57682	8/10/2013	SO57682	20073
57683	8/10/2013	SO57683	18795
57684	8/10/2013	SO57684	12738
57685	8/10/2013	SO57685	28735
57686	8/10/2013	SO57686	12321
57687	8/10/2013	SO57687	28397
57688	8/10/2013	SO57688	13254
57689	9/10/2013	SO57689	24915
57690	9/10/2013	SO57690	13264
57691	9/10/2013	SO57691	12194
57692	9/10/2013	SO57692	12135
57693	9/10/2013	SO57693	13642
57694	9/10/2013	SO57694	15727
57695	9/10/2013	SO57695	16489
57696	9/10/2013	SO57696	25130
57697	9/10/2013	SO57697	16183
57698	9/10/2013	SO57698	24246
57699	9/10/2013	SO57699	16699
57700	9/10/2013	SO57700	17765
57701	9/10/2013	SO57701	17762
57702	9/10/2013	SO57702	14056
57703	9/10/2013	SO57703	17790
57704	9/10/2013	SO57704	16430
57705	9/10/2013	SO57705	18148
57706	9/10/2013	SO57706	11659
57707	9/10/2013	SO57707	11262
57708	9/10/2013	SO57708	26809
57709	9/10/2013	SO57709	27435
57710	9/10/2013	SO57710	23205
57711	9/10/2013	SO57711	22127
57712	9/10/2013	SO57712	21340
57713	9/10/2013	SO57713	13222
57714	9/10/2013	SO57714	20421
57715	9/10/2013	SO57715	17018
57716	9/10/2013	SO57716	15317
57717	9/10/2013	SO57717	21446
57718	9/10/2013	SO57718	15247
57719	9/10/2013	SO57719	18677
57720	9/10/2013	SO57720	14180
57721	9/10/2013	SO57721	26878
57722	9/10/2013	SO57722	14717
57723	9/10/2013	SO57723	11661
57724	9/10/2013	SO57724	13186
57725	9/10/2013	SO57725	11788
57726	9/10/2013	SO57726	13322
57727	9/10/2013	SO57727	17024
57728	9/10/2013	SO57728	13230
57729	9/10/2013	SO57729	13274
